,hotel,star,review,date,date
2620,홍대 나인브릭 호텔,3,예약관련해서 유연하지 않아서 아쉽습니다.,2020. 10. 30,2020. 10. 30
2621,홍대 나인브릭 호텔,4,위치좋은데 어떻게 퐁클렌징이 없죵 ㅜ,2020. 10. 30,2020. 10. 30
2622,홍대 나인브릭 호텔,4,항상훌륭함,2020. 10. 29,2020. 10. 29
2623,홍대 나인브릭 호텔,5,아주좋아요,2020. 10. 28,2020. 10. 28
2624,홍대 나인브릭 호텔,5,"취해서가서 잠만자고나왔어요,,",2020. 10. 28,2020. 10. 28
2625,홍대 나인브릭 호텔,4,접근성도 좋고 시설도 편하고 좋아요~!,2020. 10. 28,2020. 10. 28
2626,홍대 나인브릭 호텔,5,깔끔합니다,2020. 10. 27,2020. 10. 27
2627,홍대 나인브릭 호텔,5,엄청 좋아요,2020. 10. 26,2020. 10. 26
2628,홍대 나인브릭 호텔,5,"길치인 저도 초행길에 잘찾아갔구요~
시설좋았어요 침대최고ㅋㅋ
전 분명 트윈객실 최대3인 보고 예약했는데
트윈객실은 최대2인이라고 말씀하셔서 좀당황..
다음부터는 미리 캡쳐해놓고 말해야할거같아요~
조식패키지는 아침에 늦게일어나서 못먹었구..ㅋㅋ
잘 쉬다왔어요~~!!더보기",2020. 10. 26,2020. 10. 26
2629,홍대 나인브릭 호텔,5,너무 좋았어요!,2020. 10. 21,2020. 10. 21
2630,홍대 나인브릭 호텔,5,깔끔하고 좋아요~,2020. 10. 21,2020. 10. 21
2631,홍대 나인브릭 호텔,5,ㅎㅎㅎㅎㅎ,2020. 10. 19,2020. 10. 19
2632,홍대 나인브릭 호텔,5,"홍대입구역 바로 앞 위치굿 먹자골목등 거리바로 앞인거 최고
뷰가좀 아쉽지만 뷴위기굿
앉아서 둘이 머먹기엔 애매한 탁자와 의자 그치만 깔끔하고 예쁨
친정한 카운터 직원분들
아이패드로 편리한 서비스요청 - 바로처리해주심
가격이쪼끔쎈게 단점 근데 침대편하고 청경하고한거보면 후회할가격은아님
아침대개편함 
ㅊㅊㅊㅊ더보기",2020. 10. 19,2020. 10. 19
2633,홍대 나인브릭 호텔,5,ㅎㅎㅎㅎㅎ,2020. 10. 18,2020. 10. 18
2634,홍대 나인브릭 호텔,5,좋아요~~~<,2020. 10. 18,2020. 10. 18
2635,홍대 나인브릭 호텔,5,시설좋아서 자주갑니다,2020. 10. 18,2020. 10. 18
2636,홍대 나인브릭 호텔,5,깔끔합니다,2020. 10. 17,2020. 10. 17
2637,홍대 나인브릭 호텔,5,넘 좋아요,2020. 10. 17,2020. 10. 17
2638,홍대 나인브릭 호텔,5,친절하고 방도 깨끗하고 좋았어요,2020. 10. 16,2020. 10. 16
2639,홍대 나인브릭 호텔,4,트러블이있었는데 처리 잘 해주셨습니다,2020. 10. 16,2020. 10. 16
2640,홍대 나인브릭 호텔,5,시설이 깔끔해서 편하게 쉬다갑니다,2020. 10. 15,2020. 10. 15
2641,홍대 나인브릭 호텔,5,야경 옙흐고 깨끗하고 주차도 가능하고 위치도 정말 좋아요 직원분들도 친절하시고 아주 마음에 들었어요 홍대 가실 때 호텔 이용하실 분들게 추천드려요,2020. 10. 15,2020. 10. 15
2642,홍대 나인브릭 호텔,5,좋았습니다,2020. 10. 15,2020. 10. 15
2643,홍대 나인브릭 호텔,5,커플이랑 가기 너무좋았습니다 방도좋고 서비스도좋고 조식도 맛있었습니다,2020. 10. 14,2020. 10. 14
2644,홍대 나인브릭 호텔,5,위치가 좋았어요!,2020. 10. 13,2020. 10. 13
2645,홍대 나인브릭 호텔,4,디럭스 개방감 있는 크기에 편히 쉬기 좋았어요~,2020. 10. 12,2020. 10. 12
2646,홍대 나인브릭 호텔,5,잘 쉬었다가 갑니다~~ 다음에 또 오고싶네요 ㅎㅎㅎ,2020. 10. 11,2020. 10. 11
2647,홍대 나인브릭 호텔,5,이뻐요 친절하구 차량발렛도 잘되러있구! 냄새도 안나구 담에 또 가볼들 합니다,2020. 10. 11,2020. 10. 11
2648,홍대 나인브릭 호텔,3,"대실 했을땐 몰랐는데 
숙박 해서 밤에 자는데 위아래 층간 소음이 좀 있어서 잠을 못잤어요 ㅠㅠ 위층에서 의자끄는소리, 물건 떨어뜨리는소리가 다 들렸어요... 잠을 잘 못잤습니다 ㅠㅠ",2020. 10. 11,2020. 10. 11
2649,홍대 나인브릭 호텔,5,친절하고 깔끔해요,2020. 10. 10,2020. 10. 10
2650,홍대 나인브릭 호텔,5,좋라양야야,2020. 10. 10,2020. 10. 10
2651,홍대 나인브릭 호텔,5,홍대 가까워서 좋아요 시설도 깔끔하고 청소도 잘 되어있어요,2020. 10. 10,2020. 10. 10
2652,홍대 나인브릭 호텔,5,"모든게 별 5개 
너무 좋아요 다음에 또 찾아올거같아여 
무엇보다도 친절함 ! 쵝오",2020. 10. 10,2020. 10. 10
2653,홍대 나인브릭 호텔,5,제가 최근에간 호텔중 가장 좋았습니다,2020. 10. 10,2020. 10. 10
2654,홍대 나인브릭 호텔,5,너무 좋았급니다,2020. 10. 09,2020. 10. 09
2655,홍대 나인브릭 호텔,3,"코로나때문에 아무데도 못가다가
큰맘먹고 예약했는데 여러모로 부족했던 점이 많아서
오히려 미안해졌던 모임이었습니다.
직원분들께서 그것에 대한 피드백을 잘 주셨기때문에
그나마 별점은 드립니다.

객실에서 나던 이상한 냄새, 물이 새던 세면대, 다 헤진 가운 등..
아무튼 아쉬웠어요더보기",2020. 10. 09,2020. 10. 09
2656,홍대 나인브릭 호텔,5,훌륩합니다,2020. 10. 09,2020. 10. 09
2657,홍대 나인브릭 호텔,5,👍👍👍,2020. 10. 09,2020. 10. 09
2658,홍대 나인브릭 호텔,4,스탠다드는 별로라고 들어서 디럭스로 예약했는데 좋았어요^^ 조명은 좀 어두워서 아마 화이트 객실 아니면 좀 어두우실겁니다,2020. 10. 09,2020. 10. 09
2659,홍대 나인브릭 호텔,4,"브라이덜샤워했는데 파티하고 놀기 좋았어요.
다만 인원추가 비용도 내고 침구비도 따로 내야되서 아쉬웠습니다.",2020. 10. 07,2020. 10. 07
2660,홍대 나인브릭 호텔,5,너무 만족합니다,2020. 10. 07,2020. 10. 07
2661,홍대 나인브릭 호텔,5,주변 호텔보다 객실이 넓습니다!! 정말 좋은시간 보냈어요. 조식도 맛있었어요,2020. 10. 06,2020. 10. 06
2662,홍대 나인브릭 호텔,5,넓고 쾌적하고 접근성 좋고 정말 짱이었어요,2020. 10. 06,2020. 10. 06
2663,홍대 나인브릭 호텔,5,"숙소 위치 접근성도 엄청 좋구, 직원들도 하나같이 친절하십니다. 특히나 룸 컨디션이 최상이라 잘 머물고 갑니다 ෆ",2020. 10. 06,2020. 10. 06
2664,홍대 나인브릭 호텔,5,깨끗하고 쾌적함 냄새없음,2020. 10. 06,2020. 10. 06
2665,홍대 나인브릭 호텔,5,진짜 호텔 외경 객실내부 창밖으로보는  뷰 맘에들어용 ㅎㅎ 직원분들도 다착하시고 서비스안내 만족합니다ㅎㅎ  입구들어올때부터 로즈향기 너무맘에들어요 객실도 깨끗하고 냄새도안나고 좋았습니다 다만 샤워할때 물이 밖으로 좀 새어나가서 구조가 참신기햇어요 ㅋㅋ 그리고 세안용 폼클렌징도 따로 비품에 들어가있으면 좋을꺼같습니다 오랜만에 홍대놀러온건데 이렇게 좋은곳 있어서 나중에 재방문의사있습니다 ㅎㅎ,2020. 10. 05,2020. 10. 05
2666,홍대 나인브릭 호텔,5,다들 여기 안가고 뭐하셧나요 ㅠ너무 좋았습니다,2020. 10. 05,2020. 10. 05
2667,홍대 나인브릭 호텔,5,"홍대 / 연남에서 놀기에 이만한 접근성이 또 없네요

투숙한 객실에 욕조가 있었는데 욕조 마개가 없었어요

아무튼 전반적으로 서비스도 좋고 훌륭합니다더보기",2020. 10. 05,2020. 10. 05
2668,홍대 나인브릭 호텔,5,처음 묵어본 호텔인데 깔끔하고 분위기도 이쁘고 방음도 잘되고 전부 마음에 들었습니다. 다음에 다시 방문할 의사도 있구요,2020. 10. 05,2020. 10. 05
2669,홍대 나인브릭 호텔,5,모든게 만족스러웠어요,2020. 10. 04,2020. 10. 04
2670,홍대 나인브릭 호텔,5,처음 가봤는데 괜찮았어요~ 수건이 좀 더 있음 좋았을 거 같은데 그거빼고는 다 괜찮았습니다! 재방문 의사 있어요~!,2020. 10. 04,2020. 10. 04
2671,홍대 나인브릭 호텔,5,전체적으로 깔끔했습니다.,2020. 10. 04,2020. 10. 04
2672,홍대 나인브릭 호텔,5,좋았습니다~,2020. 10. 04,2020. 10. 04
2673,홍대 나인브릭 호텔,3,창문이 작아요,2020. 10. 04,2020. 10. 04
2674,홍대 나인브릭 호텔,5,짱좋아요.. 매주가고싶음..,2020. 10. 04,2020. 10. 04
2675,홍대 나인브릭 호텔,5,좋아요~~~~,2020. 10. 04,2020. 10. 04
2676,홍대 나인브릭 호텔,5,진짜 넘 좋아요  또 예약합니다,2020. 10. 02,2020. 10. 02
2677,홍대 나인브릭 호텔,5,좋았는데 침대가 작은거 두개라 좀 아쉬움,2020. 10. 02,2020. 10. 02
2678,홍대 나인브릭 호텔,5,잘쉬다갑니다,2020. 10. 02,2020. 10. 02
2679,홍대 나인브릭 호텔,5,ㅊ최근 갔던데 중에 최고였어요 욕조도 너무 깔끔해여,2020. 10. 01,2020. 10. 01
2680,홍대 나인브릭 호텔,5,홍대에서 처음갔는데 깨끗하고 좋았어요^^,2020. 10. 01,2020. 10. 01
2681,홍대 나인브릭 호텔,4,세안할거는 원래 안주시나봐요 ㅠ 위치나 깨끗한건 좋았습니다,2020. 10. 01,2020. 10. 01
2682,홍대 나인브릭 호텔,5,진짜 외국분위기에 꿀잠잤습니당,2020. 10. 01,2020. 10. 01
2683,홍대 나인브릭 호텔,5,깨끗해요 좋아요,2020. 09. 30,2020. 09. 30
2684,홍대 나인브릭 호텔,5,샤워실에서 물새는거빼곤 완전좋아요 담에 또갈게요,2020. 09. 28,2020. 09. 28
2685,홍대 나인브릭 호텔,5,역에서 가깝고 깨끗하고 좋았어요~,2020. 09. 28,2020. 09. 28
2686,홍대 나인브릭 호텔,5,궁굿굿굿굿,2020. 09. 28,2020. 09. 28
2687,홍대 나인브릭 호텔,5,깔끔하고 완전좋고 친절하세여,2020. 09. 27,2020. 09. 27
2688,홍대 나인브릭 호텔,5,올때마다 좋아요,2020. 09. 27,2020. 09. 27
2689,홍대 나인브릭 호텔,4,"숙소 인테리어 디자인 너무 예쁘고 침대도 편했어요 . 근데 샤워실 문아래로 물이새어나와 샤워신명하게했다가 물난리 일어남 수건 으로 물짜서 닦느라 고생 ,,, 태블릿으로 요청하면 수건도 물 다 친절하게 갖다주심 ! 샤워실 문밑으로 물새는거 빼고 다 만족 입니다 ➰ 홍대놀기도 접근성최고 👍🏻",2020. 09. 27,2020. 09. 27
2690,홍대 나인브릭 호텔,5,깨끗하고 쾌적해요 호캉스로 추천합니당,2020. 09. 27,2020. 09. 27
2691,홍대 나인브릭 호텔,5,"위치도 좋고 룸 컨디션이 전반적으로 좋습니다,,^^",2020. 09. 26,2020. 09. 26
2692,홍대 나인브릭 호텔,5,왠만한4성급 이상이네요 서비스가,2020. 09. 24,2020. 09. 24
2693,홍대 나인브릭 호텔,5,깨끗하고 상당히 괜찮았습니다,2020. 09. 22,2020. 09. 22
2694,홍대 나인브릭 호텔,5,ㅅㅅㅅㅅㅅㄱ,2020. 09. 21,2020. 09. 21
2695,홍대 나인브릭 호텔,5,룸서비스도 잘되어있고 방이 전체적으로 깔끔해요! 프런트 분들도 친절합니다 :),2020. 09. 21,2020. 09. 21
2696,홍대 나인브릭 호텔,5,너무나도 편하게 지내다 갑니다!,2020. 09. 20,2020. 09. 20
2697,홍대 나인브릭 호텔,3,매우 만족합니다,2020. 09. 20,2020. 09. 20
2698,홍대 나인브릭 호텔,5,깔끔하고 너무 좋아요,2020. 09. 19,2020. 09. 19
2699,홍대 나인브릭 호텔,4,화장실에서 거미가 나온게 조금 걸리지만 하루정도는 머물기 좋아요,2020. 09. 19,2020. 09. 19
2700,홍대 나인브릭 호텔,5,깔끔하고 시설좋아요,2020. 09. 19,2020. 09. 19
2701,홍대 나인브릭 호텔,5,전체적으로 마음에 들었습니다. 하나 아쉬운게 있다면 현재 조식이 코로나때문에 뷔페식이 아닌데 가격에 비해 양이 아쉽더군요ㅜㅜ,2020. 09. 18,2020. 09. 18
2702,홍대 나인브릭 호텔,5,"오랜만에 들렸는데 홍대에서 놀기 위치 가장 좋고 
높은 곳 해주셔서 뷰가 너무 좋았어요!",2020. 09. 17,2020. 09. 17
2703,홍대 나인브릭 호텔,5,너무깔끔하고 좋아요,2020. 09. 17,2020. 09. 17
2704,홍대 나인브릭 호텔,5,잘쉬다가요,2020. 09. 16,2020. 09. 16
2705,홍대 나인브릭 호텔,5,깔끔하고 이쁘고 세련되고. 좋았습니다,2020. 09. 15,2020. 09. 15
2706,홍대 나인브릭 호텔,5,"청소 후 수거하시는 걸 깜박 하셨는지 욕조 구석에서 휴지뭉치가 발견되었지만, 전체적으로 깨끗하고 객실 디자인도 모던하고 예뻤습니다. 잘 묵고 갑니다",2020. 09. 14,2020. 09. 14
2707,홍대 나인브릭 호텔,5,"호캉스 계획하고 급하게 잡은 숙소인데
전체적으로 만족합니다
교통편이나 접근성도 쉬워서 찾기 좋았고
내부 인테리어도 깔끔하고 여러 요구에도 친절하고 신속하게
대응해주셔서 불편함 없이 잘 쉬다 갑니다!
그방음에는 조금 취약한 것 같아요
위에서 화장실쓰고 변기 물 내리는소리때문에 새벽에 식겁했어요ㅎㅎ그래도 지속적으로 그러진않기때문에
많이 예민하지 않다면
문제될 것 같지는 않습니다! 화이트방 최고에여더보기",2020. 09. 13,2020. 09. 13
2708,홍대 나인브릭 호텔,5,너무 편했습니다,2020. 09. 12,2020. 09. 12
2709,홍대 나인브릭 호텔,5,시설이 좋아요~~,2020. 09. 12,2020. 09. 12
2710,홍대 나인브릭 호텔,5,가성비 좋고 깨끗해요,2020. 09. 11,2020. 09. 11
2711,홍대 나인브릭 호텔,5,좋아요 만족,2020. 09. 10,2020. 09. 10
2712,홍대 나인브릭 호텔,3,"의자에 누군가 먹다버린 과자가 그대로 있더군요 
샤워실 물이 막혀 안내려가는거 빼곤 잘쉬다왔습니다
많이 바쁘셨나보네요",2020. 09. 08,2020. 09. 08
2713,홍대 나인브릭 호텔,4,깨끗하고 좋았습니다,2020. 09. 08,2020. 09. 08
2714,홍대 나인브릭 호텔,4,잘 쉬었어요,2020. 09. 07,2020. 09. 07
2715,홍대 나인브릭 호텔,4,"7일 체크아웃 1107호에서 잤는데요,
비가와서인지, 실리콘 마감때문인지 변기근처에
물조금 새더라구요.

조식은 조금 기름지지만,
만족하고, 잠도 잘 잤고, 서비스 좋았어요.
침구 진짜 맘에들고, 블루투스 스피커 좋았어요.

그리고 객실에 넷플릭스 로그아웃을 안하고
나왔는데 그거 로그아웃처리 부탁드려도 될까요.더보기",2020. 09. 07,2020. 09. 07
2716,홍대 나인브릭 호텔,5,너무 좋아요!!!!!!!,2020. 09. 07,2020. 09. 07
2717,홍대 나인브릭 호텔,3,"처음 방배정받았는데 시트에 볼펜자국,
이불커버에 라면국물자국 있어서
방을 바꿨어요
근데 바꾼 방도 얼룩이 있었는데 방 또바꾸긴뭐해서 그냥 찝찝하게 지냈습니당 ㅠ
조식은 코로나때문에 사람이없어서 뷔페식아니고 플레이트로 갖다주셨어요 그래서아쉬웠는데 맛은있었습니답
조식공간너무더웠어영 ㅠ
청결부분 빼고는 스피커 연결되는것도좋고 괜찮았습니당 (다만 티비랑연결이 안됨..)더보기",2020. 09. 06,2020. 09. 06
2718,홍대 나인브릭 호텔,5,좋아요 홍대에서 자야할땐 무조건 여기 가요..~,2020. 09. 05,2020. 09. 05
2719,홍대 나인브릭 호텔,5,"깔끔해서 너무 만족했구요
직원분들또한 엄청 친절해서 자주 이용할것 같아요",2020. 09. 05,2020. 09. 05
2720,홍대 나인브릭 호텔,5,"의리의리한 입구를 들어가니 로비가 그렇게 크지않고 어둡기도하고 직원분들 표정도 어두워서 그런가(불친절하진않으셨음) 첫느낌은 좀큰모텔같앗어여 
객실은 어둡고 분위기는 좋았어요",2020. 09. 04,2020. 09. 04
2721,홍대 나인브릭 호텔,5,친절하시고 깔끔해요 또 방문하고싶네요 ❤️,2020. 09. 04,2020. 09. 04
2722,홍대 나인브릭 호텔,5,항상 잘 이용하고 있습니다.,2020. 09. 03,2020. 09. 03
2723,홍대 나인브릭 호텔,5,또 갈듯합니다 짱 좋았음,2020. 09. 02,2020. 09. 02
2724,홍대 나인브릭 호텔,5,"잘 쉬었어요
야마하스피커 👍",2020. 09. 01,2020. 09. 01
2725,홍대 나인브릭 호텔,5,좋았어요 홍대에선 최고..~,2020. 08. 31,2020. 08. 31
2726,홍대 나인브릭 호텔,5,좋았어요~,2020. 08. 31,2020. 08. 31
2727,홍대 나인브릭 호텔,5,깨끗하고 빈티지한 분위기 좋습니다,2020. 08. 29,2020. 08. 29
2728,홍대 나인브릭 호텔,5,내부 인테리어도 좋고 지급품도 괜찮았음 다음에는 좀 더 큰 방에 묵어보고 싶네여,2020. 08. 29,2020. 08. 29
2729,홍대 나인브릭 호텔,5,깔끔하고 서비스 좋아요~ ^^,2020. 08. 29,2020. 08. 29
2730,홍대 나인브릭 호텔,5,너무 편하게 쉬다가 왔습니다~,2020. 08. 28,2020. 08. 28
2731,홍대 나인브릭 호텔,1,"펜트하우스를 이용했습니다. 직원분들은 친절했고, 인테리어도 정말 예쁘더라고요.
그런데 싱크대에 뭔지 모를 얼룩과, 사용할때마다 흘러내리는 물 때문에 불편했습니다. 덕분에 바닥에 수건 깔고 지냈네요. 냉장고도 별로 안 시원해서 불편했고, 메인 조명을 켜면 삐- 소리가 나서 귀도 아팠습니다.
침실쪽 TV는 리모컨이 잘 안되서 거의 사용을 못했고, 수건에는 얼룩이, 샤워가운에는 구멍이 나있었습니다.
 욕실 욕조에는 머리카락이 몇가닥 있어서 제가 직접 치우고 사용했습니다.
야외 테라스에 있는 의자는 나무가 삭아서 사용 할수 없을 지경이었고, 야외테라스에서 뷰를 감상하다보니 곳곳에 거미줄이 너무 많이 보여서 여기가 펜트하우스가 맞나하는 생각도 들었습니다. 참! 거미가 자리잡고 있는 거미줄도 있었습니다.
할인 받아서 25만원에 가게된 곳인데, 그 어떤곳에 갔을때보다도 실망스러웠습니다.
참고로 이것들은 모두 단 하룻밤 묵는 동안 경험한 것들이고, 홍대 나인브릭 호텔은 비싼 가격에 저렴한 객실 상태를 제공해주는 곳으로 기억되서 두번 다시는 가지 않을것 같습니다.
더 많은 분들이 이 사실을 알게되서 저처럼 피해 입는 경우가 없으시길 바랍니다더보기",2020. 08. 28,2020. 08. 28
